gid,terrai_cod,terrai_nom,etnia_nome,municipio_,uf_sigla,superficie,fase_ti,modalidade,reestudo_t,cr,faixa_fron,undadm_cod,undadm_nom,undadm_sig,dominio_un,data_atual,epsg,PROCESSO,NUMERO,ANO,AREA_HA,ID,FASE,ULT_EVENTO,NOME,SUBS,USO,UF,DSProcesso
291,"29801",Munduruku,Munduruk�,Jacareacanga,PA,2381795.776500000152737,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DE TAPAJOS,N�o,30202001927,COORDENACAO REGIONAL DE TAPAJOS,CR-TPJ,t,,"0",850174/2013,"850174","2013",48.68000000,{82245B02-3031-47C8-ADF8-BC2B59ADF760},REQUERIMENTO DE LAVRA GARIMPEIRA,335 - REQ PLG/INDEFERIMENTO REQUERIMENTO PLG PUBL EM 13/05/2022,Luis Farias Gonçalves,MINÉRIO DE OURO,Industrial,PA,850.174/2013
291,"29801",Munduruku,Munduruk�,Jacareacanga,PA,2381795.776500000152737,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DE TAPAJOS,N�o,30202001927,COORDENACAO REGIONAL DE TAPAJOS,CR-TPJ,t,,"0",852624/1994,"852624","1994",26.81000000,{8C6D4995-1EE3-4AE1-92D0-97C90C7ABBC9},REQUERIMENTO DE LAVRA GARIMPEIRA,1352 - DISPONIB/TORNA S/EFEITO DISPONIB ART 26-ÁREA REQ PLG PUBL EM 17/04/2017,Francisco Félix Pereira,OURO,Demais substâncias,PA,852.624/1994
292,"30001",Muriru,Wapixana,"Bonfim,Cant�",RR,5555.943599999999606,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL RORAIMA,Sim,30202001955,COORDENACAO REGIONAL RORAIMA,CR-RR,t,,"0",884051/2005,"884051","2005",8679.89000000,{49BA1381-C83B-4E03-A215-793375C03F00},REQUERIMENTO DE PESQUISA,150 - REQ PESQ/DESISTÊNCIA REQUERIMENTO PESQUISA PROTOC EM 19/07/2019,Joari Sociedade de Mineração Joari Ltda,COBRE,Industrial,RR,884.051/2005
293,"30101",Murutinga/Tracaja,M�ra,Autazes,AM,13286.000000000000000,Declarada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DE MANAUS,N�o,30202001871,COORDENACAO REGIONAL DE MANAUS,CR-MAO,f,,"0",880360/2009,"880360","2009",168.77000000,{C922F75A-4589-4E23-AD2B-147FDC0CA5DA},AUTORIZAÇÃO DE PESQUISA,318 - AUT PESQ/RELATÓRIO PESQUISA NÃO APROVADO ART 30 II CM PUBL EM 13/10/2017,POTASSIO DO BRASIL LTDA.,BAUXITA,Industrial,AM,880.360/2009
293,"30101",Murutinga/Tracaja,M�ra,Autazes,AM,13286.000000000000000,Declarada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DE MANAUS,N�o,30202001871,COORDENACAO REGIONAL DE MANAUS,CR-MAO,f,,"0",880360/2009,"880360","2009",78.15000000,{B0F04992-575D-4F63-A50D-921AAB863388},AUTORIZAÇÃO DE PESQUISA,318 - AUT PESQ/RELATÓRIO PESQUISA NÃO APROVADO ART 30 II CM PUBL EM 13/10/2017,POTASSIO DO BRASIL LTDA.,BAUXITA,Industrial,AM,880.360/2009
293,"30101",Murutinga/Tracaja,M�ra,Autazes,AM,13286.000000000000000,Declarada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DE MANAUS,N�o,30202001871,COORDENACAO REGIONAL DE MANAUS,CR-MAO,f,,"0",880706/2008,"880706","2008",3890.22000000,{C2385671-2B68-46AA-8F9D-1D1A4ED016DE},APTO PARA DISPONIBILIDADE,157 - REQ PESQ/DESISTÊNCIA REQUERIMENTO PESQUISA HOMOLOGADA PUBL EM 15/04/2021,Falcon Metais Ltda,SAIS DE POTÁSSIO,Industrial,AM,880.706/2008
293,"30101",Murutinga/Tracaja,M�ra,Autazes,AM,13286.000000000000000,Declarada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DE MANAUS,N�o,30202001871,COORDENACAO REGIONAL DE MANAUS,CR-MAO,f,,"0",880706/2008,"880706","2008",2282.25000000,{0A3D5C62-D597-44D5-8E11-137E50D50355},APTO PARA DISPONIBILIDADE,157 - REQ PESQ/DESISTÊNCIA REQUERIMENTO PESQUISA HOMOLOGADA PUBL EM 15/04/2021,Falcon Metais Ltda,SAIS DE POTÁSSIO,Industrial,AM,880.706/2008
293,"30101",Murutinga/Tracaja,M�ra,Autazes,AM,13286.000000000000000,Declarada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DE MANAUS,N�o,30202001871,COORDENACAO REGIONAL DE MANAUS,CR-MAO,f,,"0",880709/2008,"880709","2008",6053.03000000,{71C2F2E5-83B8-4051-8F4C-F05A3566AE94},AUTORIZAÇÃO DE PESQUISA,318 - AUT PESQ/RELATÓRIO PESQUISA NÃO APROVADO ART 30 II CM PUBL EM 13/10/2017,POTASSIO DO BRASIL LTDA.,SAIS DE POTÁSSIO,Industrial,AM,880.709/2008
293,"30101",Murutinga/Tracaja,M�ra,Autazes,AM,13286.000000000000000,Declarada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DE MANAUS,N�o,30202001871,COORDENACAO REGIONAL DE MANAUS,CR-MAO,f,,"0",880052/2011,"880052","2011",6084.47000000,{6DA87154-C2FE-48A8-B6B4-8092D3590705},AUTORIZAÇÃO DE PESQUISA,197 - AUT PESQ/PRORROGAÇÃO PRAZO ALVARÁ-INDEFERIDO PUBL EM 02/09/2016,Hjh Mineração do Brasil Ltda.,BAUXITA,Industrial,AM,880.052/2011
293,"30101",Murutinga/Tracaja,M�ra,Autazes,AM,13286.000000000000000,Declarada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DE MANAUS,N�o,30202001871,COORDENACAO REGIONAL DE MANAUS,CR-MAO,f,,"0",880706/2008,"880706","2008",19.31000000,{064DE828-340E-40F2-946F-89A3495D6D9C},APTO PARA DISPONIBILIDADE,157 - REQ PESQ/DESISTÊNCIA REQUERIMENTO PESQUISA HOMOLOGADA PUBL EM 15/04/2021,Falcon Metais Ltda,SAIS DE POTÁSSIO,Industrial,AM,880.706/2008
293,"30101",Murutinga/Tracaja,M�ra,Autazes,AM,13286.000000000000000,Declarada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DE MANAUS,N�o,30202001871,COORDENACAO REGIONAL DE MANAUS,CR-MAO,f,,"0",880360/2009,"880360","2009",392.10000000,{D9CDBB4B-8ED2-43CF-ACCE-7148B393D006},AUTORIZAÇÃO DE PESQUISA,318 - AUT PESQ/RELATÓRIO PESQUISA NÃO APROVADO ART 30 II CM PUBL EM 13/10/2017,POTASSIO DO BRASIL LTDA.,BAUXITA,Industrial,AM,880.360/2009
293,"30101",Murutinga/Tracaja,M�ra,Autazes,AM,13286.000000000000000,Declarada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DE MANAUS,N�o,30202001871,COORDENACAO REGIONAL DE MANAUS,CR-MAO,f,,"0",880360/2009,"880360","2009",5214.32000000,{0D3E044F-3EE5-4A71-8439-A23FFC8B2D2B},AUTORIZAÇÃO DE PESQUISA,318 - AUT PESQ/RELATÓRIO PESQUISA NÃO APROVADO ART 30 II CM PUBL EM 13/10/2017,POTASSIO DO BRASIL LTDA.,BAUXITA,Industrial,AM,880.360/2009
294,"30201",Nambikwara,Nambikw�ra,Comodoro,MT,1011961.485199999995530,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DE CUIABA,Sim,30202002025,COORDENACAO REGIONAL DE CUIABA,CR-CGB,t,21/03/2020,"0",866611/2017,"866611","2017",21.02000000,{3BA17FE6-5A3F-4BB5-A94C-8E1448E3CD37},AUTORIZAÇÃO DE PESQUISA,644 - AUT PESQ/MULTA APLICADA-RELATÓRIO PESQUISA NÃO ENTR PUBL EM 04/11/2024,I Batista Favero Me,AREIA,Construção civil,MT,866.611/2017
296,"30401",Natal/Felicidade,M�ra,Autazes,AM,313.341099999999983,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DE MANAUS,N�o,30202001871,COORDENACAO REGIONAL DE MANAUS,CR-MAO,t,,"0",880718/2008,"880718","2008",5577.23000000,{BA1B35F4-5B35-4837-BC3B-313617BAB324},APTO PARA DISPONIBILIDADE,157 - REQ PESQ/DESISTÊNCIA REQUERIMENTO PESQUISA HOMOLOGADA PUBL EM 19/04/2021,Falcon Metais Ltda,SAIS DE POTÁSSIO,Industrial,AM,880.718/2008
296,"30401",Natal/Felicidade,M�ra,Autazes,AM,313.341099999999983,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DE MANAUS,N�o,30202001871,COORDENACAO REGIONAL DE MANAUS,CR-MAO,t,,"0",880715/2008,"880715","2008",9557.20000000,{9872741A-6687-43DE-80F6-485745B59A57},APTO PARA DISPONIBILIDADE,157 - REQ PESQ/DESISTÊNCIA REQUERIMENTO PESQUISA HOMOLOGADA PUBL EM 19/04/2021,Falcon Metais Ltda,SAIS DE POTÁSSIO,Industrial,AM,880.715/2008
297,"30501",Nhamund�/Mapuera,"Hixkary�na,Wai Wai","Nhamund�,Urucar�,Oriximin�,Faro","AM,PA",1049520.000199999893084,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DE MANAUS,Sim,30202001871,COORDENACAO REGIONAL DE MANAUS,CR-MAO,t,,"0",880114/2003,"880114","2003",4409.68000000,{D47F3646-23C3-4930-B608-9A9DBE74C99C},REQUERIMENTO DE PESQUISA,111 - REQ PESQ/CONSULTA FUNAI ENCAMINHADA EM 08/01/2004,NORBRAS MINERADORA LTDA,FERRO,Industrial,AM,880.114/2003
297,"30501",Nhamund�/Mapuera,"Hixkary�na,Wai Wai","Nhamund�,Urucar�,Oriximin�,Faro","AM,PA",1049520.000199999893084,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DE MANAUS,Sim,30202001871,COORDENACAO REGIONAL DE MANAUS,CR-MAO,t,,"0",880115/2003,"880115","2003",26.48000000,{608A5D2A-786C-4EF9-BD74-9A48F27F834F},REQUERIMENTO DE PESQUISA,111 - REQ PESQ/CONSULTA FUNAI ENCAMINHADA EM 08/01/2004,NORBRAS MINERADORA LTDA,FERRO,Industrial,AM,880.115/2003
301,"30901",Nossa Senhora de F�tima,Terena,Miranda,MS,88.888000000000005,Regularizada,Reserva Ind�gena,,COORDENACAO REGIONAL CAMPO GRANDE,N�o,30202002004,COORDENACAO REGIONAL CAMPO GRANDE,CR-CGR,t,,"0",868005/2019,"868005","2019",1920.42000000,{238C86D0-6D7A-4569-98F4-DB130BF87F24},AUTORIZAÇÃO DE PESQUISA,294 - AUT PESQ/RENÚNCIA AUTORIZAÇÃO PESQUISA HOMOLOGADA PUBL EM 15/05/2024,MARIO SABATEL JUNIOR,MINÉRIO DE OURO,Industrial,MS,868.005/2019
304,"31201",Nove de Janeiro,Diah�i,Humait�,AM,228777.099900000001071,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL MADEIRA,N�o,30202001864,COORDENACAO REGIONAL MADEIRA,CR-MAD,t,29/04/2025,"0",880034/2024,"880034","2024",6091.85000000,{943CF4F6-90B7-4E55-9370-EFFF55690636},REQUERIMENTO DE PESQUISA,100 - REQ PESQ/REQUERIMENTO PESQUISA PROTOC EM 17/05/2024,"AIJALOM MINERACAO, COMERCIO, IMPORTACAO E EXPORTACAO LTDA",OURO,Industrial,AM,880.034/2024
308,"31501",Ouro,Makux�,Boa Vista,RR,13572.969600000000355,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL RORAIMA,Sim,30202001955,COORDENACAO REGIONAL RORAIMA,CR-RR,t,04/12/2018,"0",884059/2013,"884059","2013",3835.05000000,{47AC44C6-E8E4-40CD-9B61-6F442D3C2593},REQUERIMENTO DE PESQUISA,136 - REQ PESQ/DOCUMENTO DIVERSO PROTOC EM 29/09/2014,L KOTINSCKI,MINÉRIO DE OURO,Industrial,RR,884.059/2013
308,"31501",Ouro,Makux�,Boa Vista,RR,13572.969600000000355,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL RORAIMA,Sim,30202001955,COORDENACAO REGIONAL RORAIMA,CR-RR,t,04/12/2018,"0",884121/2012,"884121","2012",2010.28000000,{04C0FA84-20CF-4F57-8EF0-18CDF61BDFA6},REQUERIMENTO DE PESQUISA,136 - REQ PESQ/DOCUMENTO DIVERSO PROTOC EM 13/03/2017,L KOTINSCKI,MINÉRIO DE OURO,Industrial,RR,884.121/2012
308,"31501",Ouro,Makux�,Boa Vista,RR,13572.969600000000355,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL RORAIMA,Sim,30202001955,COORDENACAO REGIONAL RORAIMA,CR-RR,t,04/12/2018,"0",884112/2014,"884112","2014",48.67000000,{D5698414-1390-4C8C-9945-C6D03EA9C4E2},LICENCIAMENTO,1401 - LICEN/LICENÇA AMBIENTAL PROTOC EM 28/05/2025,L KOTINSCKI,CASCALHO,Construção civil,RR,884.112/2014
308,"31501",Ouro,Makux�,Boa Vista,RR,13572.969600000000355,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL RORAIMA,Sim,30202001955,COORDENACAO REGIONAL RORAIMA,CR-RR,t,04/12/2018,"0",884091/2012,"884091","2012",46.49000000,{0DFBE5B6-7DED-485B-9DCC-0A3083676ABD},LICENCIAMENTO,760 - LICEN/RAL ANO BASE APRESENTADO EM 07/04/2025,L KOTINSCKI,CASCALHO,Construção civil,RR,884.091/2012
308,"31501",Ouro,Makux�,Boa Vista,RR,13572.969600000000355,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL RORAIMA,Sim,30202001955,COORDENACAO REGIONAL RORAIMA,CR-RR,t,04/12/2018,"0",884059/2013,"884059","2013",4.84000000,{D4521948-B34B-4BB9-879D-99A865728060},REQUERIMENTO DE PESQUISA,136 - REQ PESQ/DOCUMENTO DIVERSO PROTOC EM 29/09/2014,L KOTINSCKI,MINÉRIO DE OURO,Industrial,RR,884.059/2013
308,"31501",Ouro,Makux�,Boa Vista,RR,13572.969600000000355,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL RORAIMA,Sim,30202001955,COORDENACAO REGIONAL RORAIMA,CR-RR,t,04/12/2018,"0",884093/2012,"884093","2012",1719.10000000,{6D2859BB-11AC-4508-B8B8-3C8CC6B8B0D5},REQUERIMENTO DE PESQUISA,136 - REQ PESQ/DOCUMENTO DIVERSO PROTOC EM 09/01/2017,L KOTINSCKI,MINÉRIO DE FERRO,Industrial,RR,884.093/2012
308,"31501",Ouro,Makux�,Boa Vista,RR,13572.969600000000355,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL RORAIMA,Sim,30202001955,COORDENACAO REGIONAL RORAIMA,CR-RR,t,04/12/2018,"0",884096/2012,"884096","2012",34.75000000,{1FB21D40-D49E-4820-810C-C60BD4845EE3},REQUERIMENTO DE PESQUISA,136 - REQ PESQ/DOCUMENTO DIVERSO PROTOC EM 19/09/2012,L KOTINSCKI,CASCALHO,Construção civil,RR,884.096/2012
310,"31701",Pacheca,Guaran�,Camaqu�,RS,1852.204999999999927,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL LITORAL SUL,N�o,30202002095,COORDENACAO REGIONAL LITORAL SUL,CR-LIS,t,13/08/2021,"0",810350/2023,"810350","2023",44.78000000,{4654E177-87CD-4827-9EFD-AA437C98E767},AUTORIZAÇÃO DE PESQUISA,264 - AUT PESQ/TAH - PAGAMENTO EFETUADO EM 27/01/2025,BRX MINERACAO LTDA,AREIA,Construção civil,RS,810.350/2023
310,"31701",Pacheca,Guaran�,Camaqu�,RS,1852.204999999999927,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL LITORAL SUL,N�o,30202002095,COORDENACAO REGIONAL LITORAL SUL,CR-LIS,t,13/08/2021,"0",810555/2018,"810555","2018",33.43000000,{62879675-EB34-4CD3-9900-B1DE311D2D61},REQUERIMENTO DE LICENCIAMENTO,2095 - REQ LICEN/INDEFERIMENTO COM ONERAÇÃO PUBL EM 25/09/2023,BRX MINERACAO LTDA,AREIA,Construção civil,RS,810.555/2018
310,"31701",Pacheca,Guaran�,Camaqu�,RS,1852.204999999999927,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL LITORAL SUL,N�o,30202002095,COORDENACAO REGIONAL LITORAL SUL,CR-LIS,t,13/08/2021,"0",810356/2023,"810356","2023",23.52000000,{9147B6E2-D2F8-45E3-B923-2DAB81F8140B},AUTORIZAÇÃO DE PESQUISA,264 - AUT PESQ/TAH - PAGAMENTO EFETUADO EM 29/07/2024,BRX MINERACAO LTDA,AREIA,Construção civil,RS,810.356/2023
310,"31701",Pacheca,Guaran�,Camaqu�,RS,1852.204999999999927,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL LITORAL SUL,N�o,30202002095,COORDENACAO REGIONAL LITORAL SUL,CR-LIS,t,13/08/2021,"0",810076/2015,"810076","2015",47.21000000,{BF9213B6-53A6-4A56-B2AB-35C93A53F7B4},AUTORIZAÇÃO DE PESQUISA,236 - AUT PESQ/DOCUMENTO DIVERSO PROTOC EM 29/11/2021,Jpsé Antonio de França Junior,AREIA,Construção civil,RS,810.076/2015
310,"31701",Pacheca,Guaran�,Camaqu�,RS,1852.204999999999927,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL LITORAL SUL,N�o,30202002095,COORDENACAO REGIONAL LITORAL SUL,CR-LIS,t,13/08/2021,"0",810557/2018,"810557","2018",23.52000000,{48DD7DBE-AA83-4AB1-9CF8-B2F7015E0CE6},REQUERIMENTO DE LICENCIAMENTO,1172 - REQ LICEN/PRORROGAÇÃO PRAZO EXIGÊNCIA PROTOC EM 26/06/2025,BRX MINERACAO LTDA,AREIA,Construção civil,RS,810.557/2018
310,"31701",Pacheca,Guaran�,Camaqu�,RS,1852.204999999999927,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL LITORAL SUL,N�o,30202002095,COORDENACAO REGIONAL LITORAL SUL,CR-LIS,t,13/08/2021,"0",810559/2018,"810559","2018",44.78000000,{A5E22417-801B-402D-AC77-C841AE446065},REQUERIMENTO DE LICENCIAMENTO,1172 - REQ LICEN/PRORROGAÇÃO PRAZO EXIGÊNCIA PROTOC EM 26/06/2025,BRX MINERACAO LTDA,AREIA,Construção civil,RS,810.559/2018
310,"31701",Pacheca,Guaran�,Camaqu�,RS,1852.204999999999927,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL LITORAL SUL,N�o,30202002095,COORDENACAO REGIONAL LITORAL SUL,CR-LIS,t,13/08/2021,"0",810704/2015,"810704","2015",41.42000000,{9B05B39E-894B-4D6F-8BF3-6B9443497345},REQUERIMENTO DE LAVRA,2106 - REQ LAV/EXIGÊNCIA LICENÇA AMBIENTAL PUBL EM 27/05/2024,PEDRO LUIZ VENIER,AREIA,Construção civil,RS,810.704/2015
311,"31901",Padre,M�ra,Autazes,AM,797.510999999999967,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DE MANAUS,N�o,30202001871,COORDENACAO REGIONAL DE MANAUS,CR-MAO,t,,"0",880719/2008,"880719","2008",4754.07000000,{3C0B9D49-CC28-4BC2-906E-8399525D9191},APTO PARA DISPONIBILIDADE,157 - REQ PESQ/DESISTÊNCIA REQUERIMENTO PESQUISA HOMOLOGADA PUBL EM 19/04/2021,Falcon Metais Ltda,SAIS DE POTÁSSIO,Industrial,AM,880.719/2008
311,"31901",Padre,M�ra,Autazes,AM,797.510999999999967,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DE MANAUS,N�o,30202001871,COORDENACAO REGIONAL DE MANAUS,CR-MAO,t,,"0",880417/2008,"880417","2008",9905.93000000,{748CD93B-8193-4CBC-A60E-BCF8ECC10B7B},APTO PARA DISPONIBILIDADE,157 - REQ PESQ/DESISTÊNCIA REQUERIMENTO PESQUISA HOMOLOGADA PUBL EM 15/04/2021,Falcon Metais Ltda,SAIS DE POTÁSSIO,Industrial,AM,880.417/2008
311,"31901",Padre,M�ra,Autazes,AM,797.510999999999967,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DE MANAUS,N�o,30202001871,COORDENACAO REGIONAL DE MANAUS,CR-MAO,t,,"0",880416/2008,"880416","2008",2506.31000000,{DD1DF9F6-656D-483C-B7A8-2EC8324728E6},APTO PARA DISPONIBILIDADE,157 - REQ PESQ/DESISTÊNCIA REQUERIMENTO PESQUISA HOMOLOGADA PUBL EM 15/04/2021,Falcon Metais Ltda,SAIS DE POTÁSSIO,Industrial,AM,880.416/2008
313,"32101",Panambizinho,Guarani Kaiow�,Dourados,MS,1272.803499999999985,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DOURADOS,Sim,30202002011,COORDENACAO REGIONAL DOURADOS,CR-DOU,t,27/08/2019,"0",868026/2017,"868026","2017",910.26000000,{FB6DC0AB-4C9F-41AE-9330-0291B4E41149},AUTORIZAÇÃO DE PESQUISA,638 - AUT PESQ/AUTO INFRAÇÃO - RELATÓRIO PESQ NÃO ENTR PUBL EM 20/03/2025,MINERACAO SANTA MARIA LTDA,BASALTO,Revestimento,MS,868.026/2017
314,"32201",Panar�,Panar�,"Guarant� do Norte,Matup�,Altamira","PA,MT",499740.005000000004657,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL NORTE DO MATO GROSSO,N�o,30202002039,COORDENACAO REGIONAL NORTE DO MATO GROSSO,CR-NMT,t,16/12/2022,"0",867084/2018,"867084","2018",6307.48000000,{D68B933D-B00F-4367-92B9-068BB1D76422},REQUERIMENTO DE PESQUISA,243 - AUT PESQ/RECURSO PROTOC EM 21/10/2022,ANGLO AMERICAN NIQUEL BRASIL LTDA,MINÉRIO DE COBRE,Industrial,MT,867.084/2018
314,"32201",Panar�,Panar�,"Guarant� do Norte,Matup�,Altamira","PA,MT",499740.005000000004657,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL NORTE DO MATO GROSSO,N�o,30202002039,COORDENACAO REGIONAL NORTE DO MATO GROSSO,CR-NMT,t,16/12/2022,"0",867082/2018,"867082","2018",6104.61000000,{9087F343-563B-4510-B117-5055D33F763D},REQUERIMENTO DE PESQUISA,243 - AUT PESQ/RECURSO PROTOC EM 21/10/2022,ANGLO AMERICAN NIQUEL BRASIL LTDA,MINÉRIO DE COBRE,Industrial,MT,867.082/2018
314,"32201",Panar�,Panar�,"Guarant� do Norte,Matup�,Altamira","PA,MT",499740.005000000004657,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL NORTE DO MATO GROSSO,N�o,30202002039,COORDENACAO REGIONAL NORTE DO MATO GROSSO,CR-NMT,t,16/12/2022,"0",866375/2013,"866375","2013",8679.72000000,{AF09401E-65D3-4B76-916E-A22466FB24EE},REQUERIMENTO DE PESQUISA,157 - REQ PESQ/DESISTÊNCIA REQUERIMENTO PESQUISA HOMOLOGADA PUBL EM 30/03/2017,Serra da Borda Mineração e Metalurgia S.a,MINÉRIO DE OURO,Industrial,MT,866.375/2013
314,"32201",Panar�,Panar�,"Guarant� do Norte,Matup�,Altamira","PA,MT",499740.005000000004657,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL NORTE DO MATO GROSSO,N�o,30202002039,COORDENACAO REGIONAL NORTE DO MATO GROSSO,CR-NMT,t,16/12/2022,"0",866063/2022,"866063","2022",9193.94000000,{1A7CCC02-D398-4A97-BA42-F6B27E8951C7},AUTORIZAÇÃO DE PESQUISA,294 - AUT PESQ/RENÚNCIA AUTORIZAÇÃO PESQUISA HOMOLOGADA PUBL EM 08/11/2023,NEXA RECURSOS MINERAIS S.A.,MINÉRIO DE COBRE,Industrial,MT,866.063/2022
314,"32201",Panar�,Panar�,"Guarant� do Norte,Matup�,Altamira","PA,MT",499740.005000000004657,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL NORTE DO MATO GROSSO,N�o,30202002039,COORDENACAO REGIONAL NORTE DO MATO GROSSO,CR-NMT,t,16/12/2022,"0",867083/2018,"867083","2018",6384.49000000,{491953F1-8B7C-4EAF-A31C-F6CC9EFF6C47},REQUERIMENTO DE PESQUISA,243 - AUT PESQ/RECURSO PROTOC EM 21/10/2022,ANGLO AMERICAN NIQUEL BRASIL LTDA,MINÉRIO DE COBRE,Industrial,MT,867.083/2018
314,"32201",Panar�,Panar�,"Guarant� do Norte,Matup�,Altamira","PA,MT",499740.005000000004657,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL NORTE DO MATO GROSSO,N�o,30202002039,COORDENACAO REGIONAL NORTE DO MATO GROSSO,CR-NMT,t,16/12/2022,"0",866376/2013,"866376","2013",9494.60000000,{9E1D8820-EE6B-4885-8467-181FFCE221F8},REQUERIMENTO DE PESQUISA,157 - REQ PESQ/DESISTÊNCIA REQUERIMENTO PESQUISA HOMOLOGADA PUBL EM 30/03/2017,Serra da Borda Mineração e Metalurgia S.a,MINÉRIO DE OURO,Industrial,MT,866.376/2013
315,"32301",Pankarar�,Pankarar�,"Gl�ria,Paulo Afonso,Rodelas",BA,29597.332200000000739,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL BAIXO S�O FRANCISCO,N�o,30202001983,COORDENACAO REGIONAL BAIXO S�O FRANCISCO,CR-BSF,t,,"0",870123/2017,"870123","2017",1809.90000000,{AD439CBD-A992-44EE-BF39-7103FEF458E7},APTO PARA DISPONIBILIDADE,157 - REQ PESQ/DESISTÊNCIA REQUERIMENTO PESQUISA HOMOLOGADA PUBL EM 25/09/2017,NEXA RECURSOS MINERAIS S.A.,MINÉRIO DE ZINCO,Industrial,BA,870.123/2017
318,"32602",Paqui�amba,Yudj�,"Vit�ria do Xingu,Anapu,Senador Jos� Porf�rio",PA,15733.000000000000000,Declarada,Tradicionalmente ocupada,Reestudo,COORDENACAO REGIONAL CENTRO-LESTE DO PAR�,N�o,30202001913,COORDENACAO REGIONAL CENTRO-LESTE DO PAR�,CR-CLPA,f,,"0",850697/2015,"850697","2015",2570.09000000,{192D52F2-5E49-489B-BC4F-E850B5E08DE4},REQUERIMENTO DE LAVRA GARIMPEIRA,335 - REQ PLG/INDEFERIMENTO REQUERIMENTO PLG PUBL EM 05/08/2022,"COOPERATIVA DOS GARIMPEIROS DO AMAZONAS, PARA E RONDONIA - COOAMPARO",MINÉRIO DE OURO,Industrial,PA,850.697/2015
318,"32602",Paqui�amba,Yudj�,"Vit�ria do Xingu,Anapu,Senador Jos� Porf�rio",PA,15733.000000000000000,Declarada,Tradicionalmente ocupada,Reestudo,COORDENACAO REGIONAL CENTRO-LESTE DO PAR�,N�o,30202001913,COORDENACAO REGIONAL CENTRO-LESTE DO PAR�,CR-CLPA,f,,"0",850070/2003,"850070","2003",3378.56000000,{72B64BEE-FB0F-4A5C-907D-6D9401986D91},REQUERIMENTO DE PESQUISA,135 - REQ PESQ/CUMPRIMENTO EXIGÊNCIA PROTOC EM 19/11/2021,GS EXTRACAO E COMERCIO DE AREIA LTDA,MINÉRIO DE OURO,Industrial,PA,850.070/2003
318,"32602",Paqui�amba,Yudj�,"Vit�ria do Xingu,Anapu,Senador Jos� Porf�rio",PA,15733.000000000000000,Declarada,Tradicionalmente ocupada,Reestudo,COORDENACAO REGIONAL CENTRO-LESTE DO PAR�,N�o,30202001913,COORDENACAO REGIONAL CENTRO-LESTE DO PAR�,CR-CLPA,f,,"0",851644/1993,"851644","1993",131.37000000,{3B87CD2C-7EA0-44EC-BA57-AFA4A9315261},REQUERIMENTO DE PESQUISA,137 - REQ PESQ/TORNA S/EFEITO EXIGÊNCIA PUBL EM 29/05/2024,Matapi Exploração Mineral Ltda.,CASSITERITA,Demais substâncias,PA,851.644/1993
